month,date,source_file,IBOV,Communication Services,Consumer Discretionary,Consumer Staples,Energy,Financials,Health Care,Industrials,Information Technology,Materials,Real Estate,Utilities,Not Classified
2013-03,2013-03-29,grid_u4lflnxf.xlsx,-5.160597262445832,5.590103194872773,-4.120604691759732,5.287963610255493,3.922443613856916,1.5919040658577674,-0.08376136573364731,13.43088625824547,,-8.081581165125245,4.64096207138168,0.6779760891668615,3.461696942820202
2013-04,2013-04-30,grid_u4lflnxf.xlsx,8.548523309871857,11.807361682960227,-6.0181860687209285,0.033328795510298936,14.673861657278906,1.8507658572488948,3.518272584550853,7.926278886778915,,4.43575146164881,6.863032733378012,15.799507381708167,3.063915754248726
2013-05,2013-05-31,grid_u4lflnxf.xlsx,5.684543346142053,-1.5043653313687102,-16.34335898363724,-5.231439938463381,8.159438778788914,5.846978161722816,-0.2536839595820013,11.212846169713224,,-6.437535676288133,-12.903057795830748,-3.6711920875346284,0.3694148180767832
2013-06,2013-06-28,grid_u4lflnxf.xlsx,0.06564047955828112,-3.45103922573914,-9.089562754085762,-1.9191079689594333,0.34553487033219044,2.378125609559944,-5.146589914476085,15.25389551049296,,2.033373037466575,-14.896648253313929,0.11718016547340043,2.008663031277446
2013-07,2013-07-31,grid_u4lflnxf.xlsx,-9.512205097266648,-11.035072633026509,-5.550098483877433,3.710103139115127,-10.388057144526424,3.3729280672558946,-2.626273183937794,11.222017467523928,,-5.680874238171424,-22.97517606655555,3.075280402589539,-1.7758206656817137
2013-08,2013-08-30,grid_u4lflnxf.xlsx,-3.3958882481504866,-2.637015018654294,9.231137557478997,9.151680465439249,14.55923287460579,-0.4052843568490564,-0.2633613330254025,-1.1755841028885963,,-5.7129598739491065,-4.8629868137936185,3.420996929470854,0.28273727330796444
2013-09,2013-09-30,grid_u4lflnxf.xlsx,-3.2570955206539174,-18.10783810313857,3.8148485391005162,4.368560068234602,-8.796992177223071,2.45611512951656,8.044680659239337,-13.196376511333064,,-1.951896182621879,-2.3533432669656147,-0.5224313196389986,1.3447130820918398
2013-10,2013-10-31,grid_u4lflnxf.xlsx,0.30864804634289794,-18.318289217753723,1.198434598776956,2.4522078696143113,-3.832104395216069,3.714082758598731,7.228764186150396,-8.097803662793924,,-1.8935485874155087,-1.5604794148800498,-1.0913291167309165,-0.5551832533447227
2013-11,2013-11-29,grid_u4lflnxf.xlsx,5.423682474420521,-24.360877206601536,0.5434104217194323,7.875642770007399,3.1923192875181883,3.730989685312019,7.301995126471199,3.121334799465962,,9.645880493190186,0.05336088851417749,3.5854879628695095,-2.9847017507700127
2013-12,2013-12-31,grid_u4lflnxf.xlsx,6.393819030109545,-9.372375540799627,-4.7024207200414345,10.173514889880469,27.017371491832392,2.772545016004912,-1.510513044986644,7.854970004440413,,0.8184181097706675,-3.6898558575984537,3.426840575924947,-9.303018941930706
2014-01,2014-01-31,grid_vtqvtw11.xlsx,19.269185115957924,24.014276665002274,18.901306735879288,35.29450984517295,22.18563805953628,6.641935344230705,-11.543305947046196,16.268843994177132,,28.18046329734276,-2.262035292142143,7.983914408622837,0.5746094800319106
