target,sample,start,end,n,r2,adj_r2,invalid_nonpositive_windows_full,d_focus_pib3_beta,d_focus_pib3_beta_std,d_focus_pib3_t,d_focus_pib3_p,d_focus_pib3_partial_r2,d_bcom_usd3_beta,d_bcom_usd3_beta_std,d_bcom_usd3_t,d_bcom_usd3_p,d_bcom_usd3_partial_r2,d_usdbrl3_beta,d_usdbrl3_beta_std,d_usdbrl3_t,d_usdbrl3_p,d_usdbrl3_partial_r2,d_ipca12_3_available_beta,d_ipca12_3_available_beta_std,d_ipca12_3_available_t,d_ipca12_3_available_p,d_ipca12_3_available_partial_r2,d_swap360_3_beta,d_swap360_3_beta_std,d_swap360_3_t,d_swap360_3_p,d_swap360_3_partial_r2,focus_ibov_same_sample,focus_difference_vs_ibov,focus_difference_p,d_focus_pib3_q_bh,d_bcom_usd3_q_bh,d_usdbrl3_q_bh,d_ipca12_3_available_q_bh,d_swap360_3_q_bh,focus_difference_q_bh
Information Technology,ex_2020_21,2022-01,2026-07,55,0.3456807957195902,0.2789135299766913,0,-4.367063322191754,-0.19868093207288637,-1.0060352838370141,0.3143985975032222,0.0382819626611165,-0.09032546667007058,-0.10880097926930515,-0.5836371190196332,0.5594644812542404,0.006304206532529721,-0.6926124440460071,-0.5827075912966446,-3.952800776283671,7.724174495105096e-05,0.16316056982735272,0.4307738314235312,0.07985242832815378,0.44950240101513306,0.6530692764357904,0.005721222019023364,2.90573647194528,0.41816777021037865,2.8634214159234856,0.004190927572327974,0.10627319258021717,0.2982402843671333,-4.6653036065588855,0.3342465328156379,0.7043878603541852,0.8635982664161705,0.0008496591944615606,0.6530692764357904,0.04610020329560771,0.40852354010800185
Information Technology,clean,2022-01,2026-07,55,0.3456807957195902,0.2789135299766913,0,-4.367063322191754,-0.19868093207288637,-1.0060352838370141,0.3143985975032222,0.0382819626611165,-0.09032546667007058,-0.10880097926930515,-0.5836371190196332,0.5594644812542404,0.006304206532529721,-0.6926124440460071,-0.5827075912966446,-3.952800776283671,7.724174495105096e-05,0.16316056982735272,0.4307738314235312,0.07985242832815378,0.44950240101513306,0.6530692764357904,0.005721222019023364,2.90573647194528,0.41816777021037865,2.8634214159234856,0.004190927572327974,0.10627319258021717,0.2982402843671333,-4.6653036065588855,0.3342465328156379,0.6916769145070888,0.718167628131334,0.0008496591944615606,0.7183762040793694,0.04610020329560771,0.40852354010800185
Information Technology,ex_seams,2020-04,2026-07,73,0.022003446584470288,-0.05098137083459897,0,-0.9775558134093074,-0.11274699802708874,-1.2468006895743657,0.21247058759934778,0.009756867315977247,0.08211726767966032,0.06992831443006525,0.5231179538566495,0.6008921722277769,0.002667308340139063,-0.13923331690265053,-0.09983949809470276,-0.46638664414336134,0.6409387697299662,0.005318202327678878,-0.48090918659215326,-0.06997711884749938,-0.45033654650691013,0.65246779077532,0.0031865470205707513,0.2683154867162597,0.03520110284388064,0.3423109637606465,0.732116885537712,0.0007083905684536207,6.716670142107276,-7.694225955516585,6.387335105273451e-12,0.33388235194183224,0.8090555968373689,0.7050326467029628,0.9328281158347742,0.8053285740914833,7.026068615800796e-11
Information Technology,audit_clean,2022-01,2026-07,52,0.372439002184873,0.3042258502484462,0,-4.45094517172395,-0.21002968821906923,-1.0370602287278956,0.29970778881466664,0.04296651460674228,0.01592040066303113,0.01951291504656373,0.09964107997168724,0.9206292789927286,0.0001933396611595306,-0.5672335073597211,-0.4976450125593106,-3.2844647080936404,0.0010217629401065853,0.11232134017025908,0.5021472103237303,0.09666902836528429,0.5514794478185494,0.5813050516013849,0.00838070358296561,2.6693852136329626,0.39766308763012337,2.7273949317783157,0.006383658397082215,0.09644797777278624,-0.25374865841430233,-4.197196513309653,0.3706852367097808,0.6593571353922666,0.9581476092413563,0.011239392341172438,0.7992944459519042,0.07022024236790436,0.4530597337563988
Information Technology,since_2020,2020-04,2026-07,76,0.024773621474271867,-0.044885405563280134,0,-0.9401232980465728,-0.10645216675960692,-1.2007061208016214,0.22986521899469992,0.008701987762344099,0.002359426589998548,0.002019314119638571,0.01670560048955807,0.9866714792407836,2.3053211741785873e-06,-0.2184231542147007,-0.15426810621399994,-0.7428795984818786,0.4575545784175623,0.013260339458493697,-0.6213201570984397,-0.0895375748472208,-0.5471503577123578,0.5842754380261526,0.005231581610514846,0.4127522127106782,0.05360184728739115,0.5390141123378437,0.5898771169632702,0.0016372489856755212,6.7634522997471915,-7.703575597793769,4.50328663248456e-12,0.2809463787712999,0.9866714792407835,0.831904993950753,0.5842754380261526,0.8110810358244964,4.953615295733016e-11
Information Technology,since_2022,2022-01,2026-07,55,0.3456807957195902,0.2789135299766913,0,-4.367063322191754,-0.19868093207288637,-1.0060352838370141,0.3143985975032222,0.0382819626611165,-0.09032546667007058,-0.10880097926930515,-0.5836371190196332,0.5594644812542404,0.006304206532529721,-0.6926124440460071,-0.5827075912966446,-3.952800776283671,7.724174495105096e-05,0.16316056982735272,0.4307738314235312,0.07985242832815378,0.44950240101513306,0.6530692764357904,0.005721222019023364,2.90573647194528,0.41816777021037865,2.8634214159234856,0.004190927572327974,0.10627319258021717,0.2982402843671333,-4.6653036065588855,0.3342465328156379,0.7482062923372836,0.5622437023100817,0.0008496591944615606,0.6530692764357904,0.04610020329560771,0.9772311542052887
Information Technology,since_2022_ex_seams,2022-01,2026-07,52,0.372439002184873,0.3042258502484462,0,-4.45094517172395,-0.21002968821906923,-1.0370602287278956,0.29970778881466664,0.04296651460674228,0.01592040066303113,0.01951291504656373,0.09964107997168724,0.9206292789927286,0.0001933396611595306,-0.5672335073597211,-0.4976450125593106,-3.2844647080936404,0.0010217629401065853,0.11232134017025908,0.5021472103237303,0.09666902836528429,0.5514794478185494,0.5813050516013849,0.00838070358296561,2.6693852136329626,0.39766308763012337,2.7273949317783157,0.006383658397082215,0.09644797777278624,-0.25374865841430233,-4.197196513309653,0.3706852367097808,0.6988173851547369,0.9206292789927286,0.011239392341172438,0.5813050516013849,0.07022024236790436,0.9127750527660768
Materials,full,2009-04,2026-07,206,0.03870239228721395,0.014669952094394367,2,6.488450445350453,0.15804627481306638,2.0260459781667532,0.04276007321743425,0.020121816150996175,0.43113158419959574,0.09270640290855053,0.9134394368719376,0.3610114722579416,0.004718049892123433,0.15579427834835435,0.03224690841497068,0.34933280735704186,0.7268394712766277,0.0005401654411117951,-1.0029195999695337,-0.030087120047707916,-0.2904671171455328,0.7714589035899839,0.0006655204477754584,-0.6906596772395749,-0.020982711723198606,-0.20542341793945237,0.8372413255272277,0.00028905483167662727,5.920897353880115,0.567553091470338,0.8459795648767896,0.11759020134794418,0.9866714792407835,0.7268394712766277,0.9352252143355138,0.8372413255272277,0.8459795648767897
Materials,ex_2013_14,2009-04,2026-07,182,0.031766264148429535,0.004259623925373601,2,6.773677135301451,0.16589956054683025,2.1110002697503427,0.03477228867633153,0.022087921988712678,0.2090900084654903,0.04370863971234604,0.41188575865971455,0.6804231595997976,0.0010132342070198197,0.11540857856285491,0.023199213702118138,0.2387452410269275,0.8113031336808183,0.0002778432353210958,-1.1374875531374615,-0.03442061063784211,-0.304461804115701,0.7607760882033401,0.0008379089919596794,0.15087945034559494,0.0044857874549679155,0.03971198550596631,0.9683227461635779,1.2528058557226274e-05,6.130093699219806,0.6435834360816429,0.8238547770490532,0.09562379385991171,0.9662546132430333,0.8113031336808182,0.9386131198694879,0.9683227461635778,0.8238547770490533
Materials,ex_2020_21,2009-04,2026-07,182,0.023544748324699438,-0.004195457688803472,2,5.74781916958805,0.09438499918895325,0.8706837821985403,0.38392683600825195,0.007402505054434072,0.28158254397889615,0.05477001229864034,0.5143464106768635,0.6070098190585784,0.0018029060345913228,-0.11379041376186372,-0.02157069224651272,-0.2234351325203478,0.8231968635801983,0.0002471856465426914,-2.2827719695611646,-0.059893213984433154,-0.5160098255711703,0.6058475467560354,0.002802391051142661,1.22088776272037,0.031217022525858763,0.3031529993202092,0.7617732656590264,0.000738474045561488,3.7917043784671853,1.9561147911208616,0.7545787337780694,0.7043878603541852,0.8635982664161705,0.8373060161960555,0.6530692764357904,0.852412503472647,0.7545787337780694
Materials,clean,2009-04,2026-07,158,0.017901427671243475,-0.014404446418518235,2,5.507495172540182,0.08895470592573507,0.7816767661345632,0.4344045593502064,0.006642359212092663,0.013818698036536237,0.002583510012234643,0.02241624046009778,0.9821159255931609,3.925574709295887e-06,-0.18189781969849772,-0.03296438871743182,-0.3223152074517514,0.7472139134983617,0.0005799974481128789,-2.466883974880359,-0.06468861658147876,-0.5068950939499229,0.61222842820539,0.0031833136203724965,2.3631551252242224,0.05699298644302471,0.4819077375731254,0.6298714892337121,0.002411005045860115,4.104556404824133,1.402938767716043,0.8331536655379603,0.7144310362644648,0.9821159255931609,0.8960101119446274,0.7183762040793694,0.6981380332739178,0.9053824929541239
Materials,ex_seams,2009-04,2026-07,191,0.04058531408975008,0.014655187443527118,2,7.107232270886631,0.17509278819592924,2.0620074215655553,0.03920702940300891,0.025018635968189984,0.39796679577089433,0.08348825390867981,0.7965712986428269,0.4257000518889966,0.0040008359808042515,0.16349892074163996,0.03353524667813547,0.34457381620820465,0.7304147931952694,0.0006070587377192682,0.6060436915454201,0.017763073517777707,0.19546431139665169,0.8450294741612803,0.00023504036886845547,0.04357868553174282,0.0013201606495573392,0.013678143355521004,0.9890867608931471,1.170738226696777e-06,6.206079047591063,0.9011532232955635,0.777144763866054,0.1078193308582745,0.8090555968373689,0.7304147931952693,0.9328281158347742,0.989086760893147,0.777144763866054
Materials,audit_clean,2009-04,2026-07,149,0.019610897896041868,-0.014668441338362204,2,6.365813131293479,0.10544121715821926,0.8972820831308403,0.3695684145632905,0.009276867412068568,-0.03295159429626926,-0.006209357729572913,-0.052478270324874426,0.9581476092413563,2.2300251512397118e-05,-0.14984221573537582,-0.027807493083471257,-0.2532415244403148,0.8000815801722931,0.000406618708116091,-0.21812970620901106,-0.005577136267470206,-0.055398229873301855,0.9558212060302962,2.4806166724511414e-05,3.9141532211858543,0.09349829742909915,0.8557304130517939,0.3921469137072846,0.0068362748312805754,4.372923561877174,1.9928895694163131,0.7648892435215306,0.6775420933660325,0.9581476092413563,0.800081580172293,0.9558212060302961,0.47929067230890343,0.7648892435215306
Materials,since_2020,2020-01,2026-07,79,0.44265588309933834,0.40448162851710123,2,5.324628624259324,0.3409334537510346,2.205747270697492,0.027401700128230955,0.08521328721233379,1.0099669767244324,0.5187691247548731,3.3662386463475933,0.0007620075276100202,0.12980790393581787,0.9819636096339022,0.41584816687452114,2.905039176523361,0.0036720713490272505,0.08651200345087606,5.284267678006786,0.4244799314167444,4.379234012378992,1.1909718832914251e-05,0.12998948404562516,-6.174480880426768,-0.4459620926373734,-2.214100881557592,0.026821840014419562,0.12005131163504523,6.517266411873479,-1.19263778761416,0.5506308363531776,0.05023645023509008,0.008382082803710222,0.020196392419649878,0.00013100690716205676,0.0737600600396538,0.6056939199884953
Materials,since_2022,2022-01,2026-07,55,0.3630670623684963,0.2980739054673224,2,-3.741789589629452,-0.09606217770508566,-0.3635596449312344,0.7161868660950106,0.00894925067954866,0.5522328739345359,0.37536278469646644,1.6386823997961208,0.10127942139630974,0.07503558085717843,0.1911118531511251,0.09073072378451218,0.4434401416828016,0.6574474063848679,0.003955693304781183,4.33366062021446,0.45331498775200413,4.126298806465544,3.686482227793775e-05,0.18437952952704373,-0.5825844194762652,-0.0473107207276748,-0.22131676177975118,0.8248457995503515,0.001360322062220587,0.2982402843671333,-4.040029873996581,0.684970499772348,0.9072887452862399,0.22281472707188144,0.7231921470233547,0.0004055130450573152,0.8248457995503515,0.9772311542052887
Materials,since_2022_ex_seams,2022-01,2026-07,52,0.39056507115727934,0.3243221441091575,2,-4.00340369371525,-0.10214112372107143,-0.38912772218948355,0.6971816670807591,0.010161785264451884,0.6627358968819586,0.43918900383339954,1.8422726463169823,0.06543527880709998,0.09794438903685798,0.3259524269305848,0.15461613054303122,0.7298998143123144,0.46545142582561927,0.01084257825987689,4.394234868040306,0.4573854739918803,4.2975394213475235,1.7270455291651388e-05,0.18761627501179745,-0.8493810019102472,-0.06841469189915451,-0.32538110501781753,0.7448926541687713,0.0028547055324004145,-0.25374865841430233,-3.7496550353009486,0.705025470970077,0.9361322152825664,0.23992935562603326,0.5688850760090902,0.00018997500820816526,0.8827674863636481,0.9127750527660768
Real Estate,full,2011-12,2026-07,176,0.2693597592022495,0.2478703403552569,4,4.405236235237736,0.3742807160262763,1.8539643556446985,0.06374425965685848,0.10373446996630276,-0.16826769947817705,-0.12609992005830967,-1.0118791451030043,0.3115958418454863,0.00896932494570557,-0.459192058478755,-0.32931447767518235,-2.4740678823540874,0.013358431206281551,0.0579583415488244,-0.4269955404735345,-0.04804141073127495,-0.5456793846598719,0.5852863451808057,0.0016119924687750808,1.3658816504159426,0.14918237884574792,0.95146148927528,0.3413701589946989,0.01321402154112461,6.492977113348984,-2.087740878111247,0.4532071147229453,0.14023737124508867,0.9866714792407835,0.11186004919926547,0.8491138133525844,0.46938396861771103,0.49852782619523983
Real Estate,ex_2013_14,2011-12,2026-07,152,0.2763767525922227,0.25159513453031257,4,4.353681161161876,0.383942646429172,1.7916185393338975,0.0731940913298259,0.10685336397975875,-0.2355731768856223,-0.17618176594820564,-1.2970020765572858,0.1946304723079395,0.016687786081958866,-0.4802213433654834,-0.3426772643280146,-2.415611636950065,0.015708806191057745,0.06168893025263511,-0.7864226247654174,-0.0921026964595946,-0.9952393895552417,0.31961984844129865,0.005639853209954859,2.162643226599779,0.23768680644303847,1.462346534601193,0.1436462726368739,0.03135903047699573,6.756316075983591,-2.4026349148217143,0.39873847032229515,0.161027000925617,0.7136450651291115,0.1727968681016352,0.5859697221423809,0.3888261902065162,0.4386123173545247
Real Estate,ex_2020_21,2011-12,2026-07,152,0.14507235270657393,0.11579400862118261,4,0.07990945111703254,0.005402082685996734,0.03662949937198345,0.9707804222102974,2.164990478825679e-05,-0.05595240381113298,-0.05025232120662021,-0.3764526645818889,0.7065803997950486,0.0016482595869217187,-0.20660892968132152,-0.18238955732702783,-1.4692254082062832,0.14177166088337945,0.01819451803053651,-0.8344174298293363,-0.11148658071470395,-1.0143908101948682,0.3103963076281149,0.009641930386231845,-1.7401692435447045,-0.2129692019418738,-2.188932871891886,0.028601719429334427,0.029553078507874475,4.326328511404108,-4.246419060287077,0.1564433701877026,0.9707804222102975,0.8635982664161705,0.3898720674292935,0.6530692764357904,0.15730945686133935,0.24583958172353265
Real Estate,clean,2011-12,2026-07,128,0.10930262239186261,0.07279863150628318,4,-0.7883634495654727,-0.057070191069551246,-0.3785881754476095,0.704993704297584,0.0024676474208986665,-0.08079214746109101,-0.07619021280855892,-0.5112726380788163,0.6091601617472799,0.00370970171858509,-0.21057886493030614,-0.19390077393870547,-1.4790303243982765,0.1391322103208945,0.02030470939873108,-1.1482845883298336,-0.1688070716451701,-1.3083833992510754,0.19074330040422094,0.021578423848540584,-0.9720080163538053,-0.1216791221611637,-1.3952675193317858,0.16293518290303388,0.009607898629387823,4.86306037311907,-5.651423822684542,0.04683211689145095,0.7754930747273424,0.718167628131334,0.2737209695649228,0.4368900697653436,0.3553610092681516,0.1287883214514901
Real Estate,ex_seams,2011-12,2026-07,164,0.23943268596981937,0.21536410008278828,4,4.14338690608311,0.3581756786209167,1.7312098720116333,0.08341433926243669,0.09728903183874327,-0.12469923093374377,-0.0922675438409431,-0.7579417223795164,0.44848587156878494,0.005053607468084698,-0.41788053882643794,-0.29717578929173283,-2.267566743554909,0.02335562658334034,0.04905705099088886,-0.31741014001225465,-0.03528886778608489,-0.36352558008941355,0.7162123078787745,0.0008690131764773623,1.387866013984094,0.1521195540657621,0.9356507836289192,0.3494530183981541,0.013825036048415895,6.803507385488639,-2.6601204794055264,0.34678475281598375,0.17116441598185253,0.8090555968373689,0.12845594620837186,0.9328281158347742,0.5491404574828136,0.38146322809758215
Real Estate,audit_clean,2011-12,2026-07,122,0.08754503184010332,0.048215076315969774,4,-0.8111969643381373,-0.06010981772237711,-0.4078046752845844,0.6834170809164417,0.002728091683416367,-0.03346770128346116,-0.03209251661432697,-0.22565152652556572,0.8214724618748461,0.000638769749288115,-0.1685058557803356,-0.15715505233398336,-1.2607197252772002,0.207409844584185,0.013162063149825709,-1.0702268923088851,-0.15401519111603962,-1.2494954570687058,0.21148391406774225,0.018692867331325136,-1.0283920502168278,-0.1271675305597419,-1.457406451396698,0.145004217306544,0.01093956110481642,5.244664568598911,-6.055861532937044,0.04360839350625678,0.6992771055179756,0.9581476092413563,0.3802513817376725,0.48175798569588046,0.398761597592996,0.11992308214220615
Real Estate,since_2020,2020-01,2026-07,79,0.5154302170795315,0.4822405059205953,4,6.041064732797061,0.5006139233069784,3.4718271611756566,0.0005169290335769183,0.18372740098124907,-0.5856645492767223,-0.3893364124977561,-2.9194283752441645,0.003506739688834193,0.07311440359007226,-0.9861581756280433,-0.5404992760259499,-4.152877537953413,3.2832046024555694e-05,0.1461493943403761,-1.6706349181772153,-0.17368529364248741,-1.61651310387778,0.10598342257001026,0.021763061507557913,4.412821927238943,0.4124991294570869,2.5127053429484505,0.011980935706878082,0.10271103195904319,6.517266411873479,-0.4762016790764142,0.8500078462872727,0.0014215548423365254,0.01928706828858806,0.00036115250627011264,0.24347335092644412,0.0439300975918863,0.8500078462872728
Real Estate,since_2022,2022-01,2026-07,55,0.26062329042549504,0.18517668740768833,4,10.946895704480216,0.3638969400919176,1.3710030682272178,0.17037399957415844,0.12842176230004043,-0.339830991945691,-0.29909303328796794,-1.7399845867507506,0.0818617244393458,0.04764062150901094,-0.5625370489337027,-0.34580577370097954,-1.8571553763975082,0.06328905158941467,0.057461682978252826,-1.4101782011671888,-0.19100007398273516,-1.0122933843246946,0.31139779710226456,0.03273253320001168,0.3877593515126396,0.04077343839014655,0.22377739754969572,0.8229305181334021,0.0010103626581954295,0.2982402843671333,10.648655420113082,0.2503902585858644,0.6390609626132595,0.22281472707188144,0.1160299279139269,0.42447679407863154,0.8248457995503515,0.9772311542052887
Real Estate,since_2022_ex_seams,2022-01,2026-07,52,0.23708999179256807,0.15416499090045588,4,10.816255801090753,0.36446549773968523,1.3204064847074997,0.18669933968453156,0.1293843040736682,-0.2881383952926839,-0.25218562231075986,-1.3323177592607574,0.18275579379983586,0.032293661684977826,-0.5017068487704708,-0.3143104621933078,-1.5972171199218892,0.1102173178322805,0.044806460637138,-1.3914120628367541,-0.19127715009244145,-1.0892800652276164,0.2760304008718415,0.03281194374878693,0.2825172380911771,0.030053842825674845,0.1662388053092278,0.8679690220744047,0.0005508870805399635,-0.25374865841430233,11.070004459505046,0.23641021511734994,0.6845642455099491,0.3435773446111296,0.20206508269251425,0.33737048995447294,0.8827674863636481,0.9127750527660768
Utilities,full,2009-04,2026-07,208,0.05402762458060262,0.030612466773191738,0,1.5220745452500921,0.12508298693909897,1.5706119298720957,0.11627281719079452,0.012597506414773862,0.32364077411817255,0.23604478178793148,2.4229151139773215,0.015396523883129953,0.030631223832583432,0.22735477417568717,0.16026142525705792,2.163440881027168,0.03050728614525422,0.013291108687828013,0.04497755577521002,0.004581072378282466,0.05067447717036665,0.9595849147794415,1.5369542177956497e-05,-1.0549332061163024,-0.10816515978117178,-1.27224922966286,0.2032845811715127,0.00767155290864896,5.968952397629377,-4.446877852379283,0.0018658089760683616,0.21316683151645663,0.1693617627144295,0.11186004919926547,0.9595849147794415,0.43989051747423874,0.004104779747350395
Utilities,ex_2013_14,2009-04,2026-07,184,0.04312098206495507,0.016242357965655985,0,1.4329922282042227,0.12531637185956535,1.4371582827212923,0.1506730236534013,0.012590411518391909,0.27593229140742637,0.20721521762777168,1.9377938436629774,0.052648379165598946,0.02278230021125416,0.19830072916031383,0.1438488173451682,1.8230635568629443,0.06829376534033949,0.010608542328502724,0.11439483824029867,0.012439776973381528,0.13075187394771226,0.8959715950738476,0.00010878308135109371,-0.95271040219425,-0.10119814612244198,-1.136552274223047,0.2557255010199255,0.006358402789407025,6.179005187471408,-4.746012959267179,0.0013042748307912078,0.2762338766979024,0.5791321708215884,0.25041047291457813,0.9386131198694879,0.4688300852031968,0.002869404627740657
Utilities,ex_2020_21,2009-04,2026-07,184,0.0514783927202106,0.024834527347182833,0,1.027129081595052,0.05766672872511654,0.6063007213042378,0.5443150797310159,0.002749012870636447,0.3578818003813308,0.23918914185735043,2.5705928482242686,0.010152460802927532,0.03443328699552828,0.27848199393890916,0.18250888612259053,2.502163726476655,0.012343682601492212,0.017559227571882774,-0.579386353403597,-0.052453740252290756,-0.6230952955582892,0.5332219010292758,0.002126891461670666,-1.413024713140369,-0.12353076073573385,-1.4939492990907577,0.13518887159309712,0.011497592302406767,3.8491398290680143,-2.8220107474729668,0.12684863931724832,0.7484332346301469,0.11167706883220285,0.045260169538804775,0.6530692764357904,0.37176939688101707,0.23255583874828858
Utilities,clean,2009-04,2026-07,160,0.038237143913540494,0.0070110771574866115,0,0.7573082627585546,0.0445601114869171,0.4457387232709187,0.6557859894377629,0.0016544122469404066,0.31167595650305824,0.21344559946392952,2.1008165246765778,0.035657075296728236,0.02676422721102012,0.2514340841450835,0.1681507805417507,2.194023406515567,0.028233726886490507,0.01488381837566044,-0.5244445020146143,-0.050575393915945246,-0.5865680391335277,0.5574938531950386,0.0019160184828375115,-1.3087268061340092,-0.11505801573486452,-1.2993224944615658,0.19383327778262815,0.009732742947253237,4.166800677918155,-3.409492415159602,0.07728784372645503,0.7754930747273424,0.28983186653431736,0.10352366525046519,0.7183762040793694,0.3553610092681516,0.14169438016516755
Utilities,ex_seams,2009-04,2026-07,193,0.060682150503628574,0.03556669998233519,0,1.6394573235027021,0.13367374876526555,1.6779215819310076,0.09336240871737411,0.014572301204124782,0.35028265880310683,0.24469029006791793,2.4879995249661597,0.012846390462590174,0.03439864061180997,0.22561297544454129,0.1547222671572953,2.034865862057255,0.04186437178764146,0.01287671271449431,0.1901727590323831,0.01857526364394481,0.19163827395376365,0.8480255598497948,0.0002563753587164763,-0.9159994222000738,-0.09185909507365225,-1.0363968514880606,0.300017038635946,0.005663108918751658,6.257300955716724,-4.617843632214021,0.001586420918793685,0.17116441598185253,0.1413102950884919,0.15350269655468537,0.9328281158347742,0.5491404574828136,0.0034901260213461073
Utilities,audit_clean,2009-04,2026-07,151,0.037193199984310144,0.00399296550101047,0,0.6771100784669598,0.03995656024862887,0.38629648217624346,0.6992771055179756,0.0013219817819531965,0.33999371809995754,0.22956643089945117,2.1808156931258265,0.02919705136340567,0.03048897559446595,0.2665601600955154,0.17844363504746819,2.2483617184985945,0.02455313414144422,0.01653392837818557,-0.3646680517330113,-0.03356208575755279,-0.3755987805842945,0.7072151974532506,0.0008847482850651289,-1.1531221598431265,-0.0982028696479153,-1.0834247500140577,0.2786199349325673,0.007465694625808594,4.442488062949742,-3.76537798448278,0.05621489972516969,0.6992771055179756,0.32116756499746235,0.09002815851862882,0.8643741302206396,0.45971750530088473,0.12001793540177048
Utilities,since_2020,2020-01,2026-07,79,0.104281461528688,0.04293087670188578,0,2.462679870631809,0.2898925027396682,1.6671572582471124,0.09548313914880424,0.06160870078540348,0.15303257605449838,0.14451055314474712,0.6513683324182101,0.5148087477338181,0.010072842026147888,0.3227784005372092,0.2513000589815829,1.7136222087757393,0.08659813206271827,0.03159308004555006,0.7515012521757899,0.11098155093542203,0.7129902977601786,0.4758517608869173,0.008885778319218773,-0.3970455434487712,-0.05272135309043853,-0.32110954268265074,0.7481273789326437,0.0016778151660460372,6.517266411873479,-4.054586541241667,0.07923713860986892,0.15004493294812096,0.7078620281339999,0.28577013579764227,0.5842754380261526,0.9143779075843423,0.12451550352979401
Utilities,since_2022,2022-01,2026-07,55,0.1352249251355626,0.046982570557558834,0,0.5333360947200793,0.016648582871078087,0.11645904152971501,0.9072887452862399,0.0002688043931938777,0.3697973197282792,0.3056299747069226,1.3952114623831795,0.1629520814922898,0.04974583386220055,0.8589434340964299,0.49583199353701357,2.226341898534421,0.02599128903728065,0.1181361882229901,0.8836492369845852,0.11239016728624561,0.716492696749113,0.47368717546409433,0.011333633938336751,-2.105597475450875,-0.20791186775557258,-1.1606479254511584,0.2457851070635968,0.026271276372307195,0.2982402843671333,0.2350958103529564,0.9636121262639505,0.9072887452862399,0.2987454827358646,0.08521433634008113,0.5210558930105037,0.6018230413792466,0.9772311542052887
Utilities,since_2022_ex_seams,2022-01,2026-07,52,0.13269692900429741,0.038424856069981916,0,0.3143430028926143,0.009800119818604751,0.06606321499591897,0.9473274970269285,9.35473568851597e-05,0.3833218208249195,0.31040652910668654,1.3182922798131589,0.1874058243333434,0.04892584565302949,0.8804575006703925,0.5103467116889681,2.231522850475742,0.025646515629851985,0.11812820547843428,0.877332810599138,0.11158859650859959,0.66729389459082,0.5045844254734091,0.01116722853875085,-2.162852197403762,-0.21287762515352907,-1.1366453929217302,0.2556865558326731,0.027639017378658925,-0.25374865841430233,0.5680916613069104,0.9127750527660767,0.9473274970269284,0.3435773446111296,0.09403722397612395,0.55504286802075,0.6247003961706689,0.9127750527660768
