data_referencia,instituicoes_financeiras_r_bilhoes,fundos_r_bilhoes,nao_residentes_r_bilhoes,previdencia_r_bilhoes,governo_r_bilhoes,seguradoras_r_bilhoes,outros_r_bilhoes,instituicoes_financeiras_participacao_pct,instituicoes_financeiras_participacao_publicada_pct,instituicoes_financeiras_participacao_sobre_total_publicado_pct,instituicoes_financeiras_diferenca_publicada_menos_calculada_pp,fundos_participacao_pct,fundos_participacao_publicada_pct,fundos_participacao_sobre_total_publicado_pct,fundos_diferenca_publicada_menos_calculada_pp,nao_residentes_participacao_pct,nao_residentes_participacao_publicada_pct,nao_residentes_participacao_sobre_total_publicado_pct,nao_residentes_diferenca_publicada_menos_calculada_pp,previdencia_participacao_pct,previdencia_participacao_publicada_pct,previdencia_participacao_sobre_total_publicado_pct,previdencia_diferenca_publicada_menos_calculada_pp,governo_participacao_pct,governo_participacao_publicada_pct,governo_participacao_sobre_total_publicado_pct,governo_diferenca_publicada_menos_calculada_pp,seguradoras_participacao_pct,seguradoras_participacao_publicada_pct,seguradoras_participacao_sobre_total_publicado_pct,seguradoras_diferenca_publicada_menos_calculada_pp,outros_participacao_pct,outros_participacao_publicada_pct,outros_participacao_sobre_total_publicado_pct,outros_diferenca_publicada_menos_calculada_pp,total_ntnb_r_bilhoes,total_ntnb_publicado_r_bilhoes,diferenca_total_calculado_menos_publicado_r_bilhoes,soma_participacoes_calculadas_pct,soma_participacoes_publicadas_pct,maior_diferenca_participacao_publicada_vs_calculada_pp,status_reconciliacao_fonte,fonte_publicacao,fonte_anexo,planilha_fonte,metodologia
2016-02-29,160.243756593,143.186232299,56.201338658,291.482533008,100.832821456,39.90922676,40.027289224,19.262771141,19.262771141,19.262771141,0.0,17.212300073,17.212300073,17.212300073,0.0,6.755917032,6.755917032,6.755917032,0.0,35.038877298,35.038877298,35.038877298,0.0,12.121031137,12.121031137,12.121031137,0.0,4.797455563,4.797455563,4.797455563,0.0,4.811647755,4.811647755,4.811647755,0.0,831.883197997,831.883197997,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2016-03-31,163.039045773,150.01377908,55.102463144,298.615570119,105.164869048,39.872466201,41.99812375,19.095553934,19.095553934,19.095553934,-0.0,17.570001073,17.570001073,17.570001073,-0.0,6.453742733,6.453742733,6.453742733,-0.0,34.974626462,34.974626462,34.974626462,-0.0,12.317180951,12.317180951,12.317180951,-0.0,4.669966174,4.669966174,4.669966174,-0.0,4.918928674,4.918928674,4.918928674,-0.0,853.806317115,853.806317115,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2016-04-30,162.51510595,152.080797429,53.226548195,306.990954638,105.970152305,41.005735759,43.657588328,18.778172204,18.778172204,18.778172204,0.0,17.572516637,17.572516637,17.572516637,0.0,6.150180822,6.150180822,6.150180822,0.0,35.471957992,35.471957992,35.471957992,0.0,12.244558786,12.244558786,12.244558786,0.0,4.738099655,4.738099655,4.738099655,0.0,5.044513904,5.044513904,5.044513904,0.0,865.446882605,865.446882605,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2016-05-31,158.247906597,164.544695473,50.632508655,310.382176564,104.953740348,40.351165201,44.239042084,18.119617889,18.119617889,18.119617889,-0.0,18.84060947,18.84060947,18.84060947,-0.0,5.797496658,5.797496658,5.797496658,-0.0,35.539215398,35.539215398,35.539215398,-0.0,12.017357525,12.017357525,12.017357525,-0.0,4.620267721,4.620267721,4.620267721,-0.0,5.065435339,5.065435339,5.065435339,-0.0,873.351234922,873.351234922,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2016-06-30,163.010081103,169.951598461,50.544369876,314.358278453,106.385863175,40.446227643,45.937196726,18.302709249,18.302709249,18.302709249,-0.0,19.082100149,19.082100149,19.082100149,-0.0,5.675102421,5.675102421,5.675102421,-0.0,35.296026672,35.296026672,35.296026672,-0.0,11.944963825,11.944963825,11.944963825,-0.0,4.541286893,4.541286893,4.541286893,-0.0,5.157810791,5.157810791,5.157810791,-0.0,890.633615438,890.633615438,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2016-07-31,161.485296672,173.715296327,48.093076374,327.749848877,106.520606669,41.751149759,47.917860838,17.799757345,17.799757345,17.799757345,-0.0,19.147812125,19.147812125,19.147812125,-0.0,5.301071411,5.301071411,5.301071411,-0.0,36.12630933,36.12630933,36.12630933,-0.0,11.741260598,11.741260598,11.741260598,-0.0,4.602030958,4.602030958,4.602030958,-0.0,5.281758234,5.281758234,5.281758234,-0.0,907.233135517,907.233135517,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2016-08-31,130.923373058,155.561043841,43.115607011,318.753562565,96.623598374,40.381691691,48.751427618,15.696170207,15.696170207,15.696170207,0.0,18.649936713,18.649936713,18.649936713,0.0,5.169053397,5.169053397,5.169053397,0.0,38.214797369,38.214797369,38.214797369,0.0,11.58403126,11.58403126,11.58403126,0.0,4.841289154,4.841289154,4.841289154,0.0,5.8447219,5.8447219,5.8447219,0.0,834.110304159,834.110304159,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2016-09-30,133.431247578,160.355137318,41.108990766,325.460852467,99.184498499,41.100736217,51.055408512,15.66651846,15.66651846,15.66651846,-0.0,18.827724125,18.827724125,18.827724125,-0.0,4.826716188,4.826716188,4.826716188,-0.0,38.213226256,38.213226256,38.213226256,-0.0,11.645516361,11.645516361,11.645516361,-0.0,4.825747,4.825747,4.825747,-0.0,5.99455161,5.99455161,5.99455161,-0.0,851.696871356,851.696871356,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2016-10-31,136.971856934,164.724920627,41.333893265,332.337889728,101.289112521,41.600151544,52.82482172,15.724323922,15.724323922,15.724323922,-0.0,18.910366464,18.910366464,18.910366464,-0.0,4.74511729,4.74511729,4.74511729,-0.0,38.152279939,38.152279939,38.152279939,-0.0,11.627956652,11.627956652,11.627956652,-0.0,4.775683653,4.775683653,4.775683653,-0.0,6.064272081,6.064272081,6.064272081,-0.0,871.082646339,871.082646339,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2016-11-30,136.742564981,157.60164193,38.594551222,340.990782702,103.578003656,43.639441489,55.902786713,15.591197813,15.591197813,15.591197813,0.0,17.969520868,17.969520868,17.969520868,0.0,4.400497261,4.400497261,4.400497261,0.0,38.879296628,38.879296628,38.879296628,0.0,11.809820478,11.809820478,11.809820478,0.0,4.97570866,4.97570866,4.97570866,0.0,6.373958292,6.373958292,6.373958292,0.0,877.049772692,877.049772692,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2016-12-31,132.783567526,161.217904169,38.909338832,344.412571491,104.442232053,41.205074699,57.40267146,15.082642606,15.082642606,15.082642606,0.0,18.312446906,18.312446906,18.312446906,0.0,4.419640642,4.419640642,4.419640642,0.0,39.121194149,39.121194149,39.121194149,0.0,11.863402139,11.863402139,11.863402139,0.0,4.680409081,4.680409081,4.680409081,0.0,6.520264476,6.520264476,6.520264476,0.0,880.373360229,880.373360229,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2017-01-31,130.090175072,170.841543741,38.90883569,353.08898288,105.88690661,42.035098363,59.038655761,14.456227587,14.456227587,14.456227587,0.0,18.984709923,18.984709923,18.984709923,0.0,4.32373147,4.32373147,4.32373147,0.0,39.236896192,39.236896192,39.236896192,0.0,11.766647401,11.766647401,11.766647401,0.0,4.671136373,4.671136373,4.671136373,0.0,6.560651053,6.560651053,6.560651053,0.0,899.890198117,899.890198117,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2017-02-28,124.903564593,158.503469255,38.641660392,376.047632841,103.93893865,43.971162217,59.101399475,13.799854648,13.799854648,13.799854648,-0.0,17.512108994,17.512108994,17.512108994,-0.0,4.269288058,4.269288058,4.269288058,-0.0,41.547274418,41.547274418,41.547274418,-0.0,11.483597368,11.483597368,11.483597368,-0.0,4.858113131,4.858113131,4.858113131,-0.0,6.529763381,6.529763381,6.529763381,-0.0,905.107827423,905.107827423,-0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2017-03-31,121.791222078,165.846629293,41.735443503,385.94103842,104.280819357,44.223750634,59.324955782,13.193092375,13.193092375,13.193092375,-0.0,17.965415429,17.965415429,17.965415429,-0.0,4.521011876,4.521011876,4.521011876,-0.0,41.807247552,41.807247552,41.807247552,-0.0,11.296269626,11.296269626,11.296269626,-0.0,4.790558936,4.790558936,4.790558936,-0.0,6.426404206,6.426404206,6.426404206,-0.0,923.143859067,923.143859067,-0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2017-04-30,120.581812733,176.385046628,39.618187404,388.28109602,105.103037534,45.953548881,59.886429032,12.885299494,12.885299494,12.885299494,0.0,18.848399278,18.848399278,18.848399278,0.0,4.233575517,4.233575517,4.233575517,0.0,41.49148281,41.49148281,41.49148281,0.0,11.231246949,11.231246949,11.231246949,0.0,4.910568408,4.910568408,4.910568408,0.0,6.399427544,6.399427544,6.399427544,0.0,935.809158232,935.809158232,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2017-05-31,100.903415371,160.750088176,37.751840412,391.416220307,94.660994099,43.880899491,59.649412489,11.350051134,11.350051134,11.350051134,0.0,18.081862877,18.081862877,18.081862877,0.0,4.24648975,4.24648975,4.24648975,0.0,44.028183771,44.028183771,44.028183771,0.0,10.647876679,10.647876679,10.647876679,0.0,4.935912736,4.935912736,4.935912736,0.0,6.709623053,6.709623053,6.709623053,0.0,889.012870345,889.012870345,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2017-06-30,100.989997715,170.723300775,37.876968037,395.308065665,95.722716151,45.300617166,61.48998067,11.129457963,11.129457963,11.129457963,-0.0,18.814316688,18.814316688,18.814316688,-0.0,4.174176979,4.174176979,4.174176979,-0.0,43.564358836,43.564358836,43.564358836,-0.0,10.548984747,10.548984747,10.548984747,-0.0,4.992289592,4.992289592,4.992289592,-0.0,6.776415195,6.776415195,6.776415195,-0.0,907.411646179,907.411646179,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2017-07-31,102.803976806,181.028999194,34.893712897,394.069568095,96.257799483,47.262852875,61.369633351,11.202515458,11.202515458,11.202515458,0.0,19.726670357,19.726670357,19.726670357,0.0,3.80235639,3.80235639,3.80235639,0.0,42.941630912,42.941630912,42.941630912,0.0,10.489180674,10.489180674,10.489180674,0.0,5.150217495,5.150217495,5.150217495,0.0,6.687428713,6.687428713,6.687428713,0.0,917.686542701,917.686542701,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2017-08-31,99.793187996,189.495376197,35.519613107,386.741960592,96.033020006,48.042747695,59.908914683,10.899988268,10.899988268,10.899988268,0.0,20.697779265,20.697779265,20.697779265,0.0,3.879657258,3.879657258,3.879657258,0.0,42.242190251,42.242190251,42.242190251,0.0,10.489281006,10.489281006,10.489281006,0.0,5.247506335,5.247506335,5.247506335,0.0,6.543597617,6.543597617,6.543597617,0.0,915.534820275,915.534820275,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2017-09-30,102.535088126,195.071728468,34.435642203,389.768141828,96.388001047,46.912588009,58.117731459,11.106139093,11.106139093,11.106139093,-0.0,21.129291338,21.129291338,21.129291338,-0.0,3.729913721,3.729913721,3.729913721,-0.0,42.217930234,42.217930234,42.217930234,-0.0,10.440314297,10.440314297,10.440314297,-0.0,5.081360314,5.081360314,5.081360314,-0.0,6.295051003,6.295051003,6.295051003,-0.0,923.228921138,923.228921138,-0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2017-10-31,104.445468202,204.420575957,34.29379179,393.188432894,96.948460147,44.280902377,57.392427669,11.170996033,11.170594595,11.170996033,-0.000401437431,21.863863338,21.863077645,21.863863338,-0.000785692977,3.667902673,3.667770865,3.667902673,-0.000131808607,42.05358547,42.052074245,42.05358547,-0.001511224537,10.369151312,10.36877869,10.369151312,-0.000372622589,4.736077049,4.735906854,4.736077049,-0.000170194188,6.138424125,6.138424125,6.138424125,0.0,934.970059035,934.970059035,0.0,100.0,99.99662702,0.001511224537,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2017-11-30,105.432880186,207.512123956,31.734473128,396.940865264,96.801135362,44.254693238,57.070535818,11.219287006,11.219287006,11.219287006,0.0,22.08170802,22.08170802,22.08170802,0.0,3.376917726,3.376917726,3.376917726,0.0,42.23913341,42.23913341,42.23913341,0.0,10.300768776,10.300768776,10.300768776,0.0,4.709215037,4.709215037,4.709215037,0.0,6.072970024,6.072970024,6.072970024,0.0,939.746706951,939.746706951,0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2017-12-31,104.548104134,206.034152207,32.380192227,403.336907738,97.141453093,48.771500854,57.467810518,11.008770411,11.008770411,11.008770411,-0.0,21.695110564,21.695110564,21.695110564,-0.0,3.409589347,3.409589347,3.409589347,-0.0,42.470817164,42.470817164,42.470817164,-0.0,10.228860326,10.228860326,10.228860326,-0.0,5.135571419,5.135571419,5.135571419,-0.0,6.051280769,6.051280769,6.051280769,-0.0,949.680120771,949.680120771,-0.0,100.0,100.0,0.0,OK_EXATO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2018-01-31,99.593025505,218.327146249,31.668419168,413.689365404,97.921013163,45.276696228,57.317553718,10.333443263,10.333086869,10.333443263,-0.000356393935,22.652903325,22.65212204,22.652903325,-0.000781284335,3.285810538,3.285697212,3.285810538,-0.000113325531,42.923041692,42.921561304,42.923041692,-0.00148038861,10.159960787,10.159610376,10.159960787,-0.000350410633,4.697760403,4.69759838,4.697760403,-0.000162022791,5.947079992,5.947079992,5.947079992,0.0,963.793219435,963.793219435,0.0,100.0,99.996756174,0.00148038861,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2018-02-28,99.417573237,224.375660362,31.738955179,407.524985748,97.214405537,44.635292566,56.329852209,10.342673211,10.342320737,10.342673211,-0.000352474672,23.342393665,23.341598164,23.342393665,-0.000795500581,3.301887491,3.301774964,3.301887491,-0.000112527166,42.395902614,42.394457776,42.395902614,-0.001444837476,10.113471846,10.113127182,10.113471846,-0.00034466357,4.643527595,4.643369345,4.643527595,-0.00015824979,5.860143579,5.860143579,5.860143579,0.0,961.236724838,961.236724838,0.0,100.0,99.996791747,0.001444837476,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2018-03-31,96.352916296,233.401735204,31.674937812,414.398382501,97.772763135,44.98156472,56.531835668,9.881193678,9.880859075,9.881193678,-0.000334602778,23.935837534,23.935027004,23.935837534,-0.000810529374,3.248331315,3.248221318,3.248331315,-0.000109996901,42.497423377,42.495984304,42.497423377,-0.001439072683,10.02680195,10.026462416,10.02680195,-0.00033953345,4.612953816,4.61279761,4.612953816,-0.000156206549,5.79745833,5.79745833,5.79745833,0.0,975.114135337,975.114135337,0.0,100.0,99.996810058,0.001439072683,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2018-04-30,101.659190271,230.705542273,32.353305021,419.69895903,98.354802654,45.522433995,56.816291377,10.319572041,10.319224548,10.319572041,-0.000347492493,23.419254643,23.418466043,23.419254643,-0.000788600066,3.284230978,3.284120388,3.284230978,-0.000110590401,42.604250847,42.602816228,42.604250847,-0.001434619313,9.984138855,9.983802658,9.984138855,-0.000336197401,4.621048386,4.62089278,4.621048386,-0.000155605254,5.76750425,5.76750425,5.76750425,0.0,985.110524622,985.110524622,0.0,100.0,99.996826895,0.001434619313,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2018-05-31,106.611108172,221.342959533,31.700762236,423.900363798,98.182671377,46.130319317,57.526238785,10.819130458,10.818773478,10.819130458,-0.00035697956,22.46237185,22.461630699,22.46237185,-0.000741150839,3.217063289,3.216957141,3.217063289,-0.000106147702,43.018344108,43.016924708,43.018344108,-0.00141939961,9.963794097,9.96346534,9.963794097,-0.000328757551,4.681406575,4.681252111,4.681406575,-0.000154464027,5.837889624,5.840996523,5.837889624,0.00310689929,985.394423218,985.394423218,0.0,100.0,100.0,0.00310689929,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2018-06-30,112.519961417,209.852162169,29.506960718,434.20745869,99.865099085,47.695587452,58.976635348,11.335609126,11.33523604,11.335609126,-0.000373085861,21.141156242,21.140460429,21.141156242,-0.000695813201,2.972622537,2.9725247,2.972622537,-9.7837128e-05,43.743403121,43.741963406,43.743403121,-0.001439714886,10.060719132,10.060388006,10.060719132,-0.000331125748,4.805001082,4.804842937,4.805001082,-0.000158145711,5.941488759,5.944584481,5.941488759,0.003095722535,992.62386488,992.62386488,0.0,100.0,100.0,0.003095722535,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
2018-07-31,117.06,211.95,29.81,437.87,101.3,46.98,60.056974784,11.64744857,11.65,11.64744857,0.002551430257,21.088986198,21.09,21.088986198,0.001013801836,2.966089543,2.97,2.966089543,0.003910457338,43.567984839,43.57,43.567984839,0.00201516117,10.079331455,10.08,10.079331455,0.000668545063,4.674501399,4.67,4.674501399,-0.004501399338,5.975657996,5.975657996,5.975657996,-0.0,1005.026974784,1005.026974784,-0.0,100.0,100.005657996,0.004501399338,OK_ARREDONDAMENTO,https://www.tesourotransparente.gov.br/publicacoes/relatorio-mensal-da-divida-rmd/2026/5,https://cdn.tesouro.gov.br/sistemas-internos/apex/producao/sistemas/thot/arquivos/publicacoes/54943_1730238/anexos/28577_919203/Anexo%20RMD_Maio_26.zip,2.8,Estoques extraídos diretamente do Anexo 2.8; participação principal recalculada sobre a soma dos sete grupos
