data,in_position,cdi_return,overlay_excess_return,long_return,short_underlying_return,strategy_total_return,always_on_wealth,cdi_wealth,relative_wealth
2021-06-10,True,0.00013268999999995723,-0.0033789235636938328,-0.015331119638192014,-0.008573272510804348,-0.0032462335636938757,178.5700088941705,177.67066227093358,100.50618746603504
2021-06-11,True,0.00013268999999995723,-0.005006393863603192,0.007005586395172529,0.017018374122378912,-0.004873703863603235,177.69971155189936,177.69423739111033,100.00308066309262
2021-06-14,True,0.00013268999999995723,0.0011043874529455444,0.0003960296254826856,-0.001812745280408403,0.0012370774529455017,177.91953985845512,177.71781563946976,100.11350815800854
2021-06-15,True,0.00013268999999995723,-0.001367055973530091,-0.004156363558656098,-0.0014222516115959159,-0.0012343659735301337,177.6999220324277,177.74139701642696,99.97666554629622
2021-06-16,True,0.00016136999999987495,0.0010745446248889897,-0.009303592539096921,-0.0114526817888749,0.0012359146248888647,177.9195439649092,177.7700791456635,100.08407760178993
2021-06-17,True,0.00016136999999987495,-0.004996995260327727,0.007781470949338141,0.017775461469993595,-0.004835625260327852,177.05919172380646,177.79876590333518,99.58403863166812
2021-06-18,True,0.00016136999999987495,-0.009011137114297817,0.0030260936554445646,0.021048367884040197,-0.008849767114297942,175.49225911160497,177.827457290189,98.68681798965764
2021-06-21,True,0.00016136999999987495,-0.0028959939352895888,-0.006074028321890069,-0.0002820404513108913,-0.002734623935289714,175.0123537793803,177.85615330697186,98.40106767479489
2021-06-22,True,0.00016136999999987495,-0.006877190993412865,-0.010961527557657346,0.002792854429168384,-0.00671582099341299,173.83700213976212,177.88485395443098,97.72445392360059
2021-06-23,True,0.00016136999999987495,0.0035278301222301653,0.017107002578637995,0.010051342334177664,0.00368920012223004,174.47832162930422,177.91355923331358,98.06915357164857
2021-06-24,True,0.00016136999999987495,-0.003706078974864211,-0.022571969968423932,-0.01515981201869551,-0.003544708974864336,173.85984675670554,177.94226914436703,97.70576018430484
2021-06-25,True,0.00016136999999987495,-0.01524403781848656,-0.006777179713579404,0.023710895923393715,-0.015082667818486686,171.23757644110117,177.97098368833883,96.21657019156046
2021-06-28,True,0.00016136999999987495,0.0012622619465457326,-0.004299200721897136,-0.0068237246149886015,0.0014236319465456076,171.48135572537177,177.9997028659766,96.33800111143289
